click,weekday,hour,bidid,logtype,userid,useragent,IP,region,city,adexchange,domain,url,urlid,slotid,slotwidth,slotheight,slotvisibility,slotformat,slotprice,creative,bidprice,payprice,keypage,advertiser,usertag
0,4,20,265d13f2d1257b6baca06b96b16d45ea,1,u_6gfYZJzrOva4DQLseYLsQrk6XejOJol,windows_chrome,122.157.207.*,65,67,1,3SKblxpEdNqsgMfK5SqfNX,c7b3bcdec8fbc99910e41a50ccb8d879,null,mm_17010637_3076469_10300064,300,250,2,1,0,449a22cd91d9042eda3d3a1b89a22ea8,227,89,0f951a030abdaedd733ee8d114ce2944,3427,"10,059,100,241,006,300,000"
1,0,19,2663f1207c228937a2c3f4c51a6eb8da,1,u_DALJ205lznD,windows_ie,223.86.213.*,276,277,4,e58b36b2485536a2142e936290991230,7524eec677555af7aa2c21fad38034a0,null,9.22E+18,960,90,FirstView,Na,30,10717,294,36,null,2821,null
1,1,8,276edb3fbe7182cc18a549d23f69b103,1,u_VhpT1psn3lMHqhl,windows_ie,175.4.117.*,201,203,1,trqRTu1JG9l7gsk,b8d1609a02f203606bedbcc9a34f0e6a,null,mm_33805535_3433688_11126039,950,90,255,1,0,23d6dade7ed21cea308205b37594003e,227,236,b2e35064f3549d447edbbdfb1f707c8c,3427,"10,063,130,421,007,500,000"
1,5,1,27af0e96805f9fcd90869b3007bab0df,1,u_VhzyCpLyDccyGsj,android_safari,112.96.30.*,216,217,1,trqRTuLyXIa7gspy,b89ff96f8f9eb091220efd1788f607e9,null,mm_15410858_2960608_11256632,950,90,0,1,0,cc9b344e950b4f8c2b96537174a343b7,227,221,d29e59bf0f7f8243858b8183f14d4412,3358,"1,386,610,684"
0,6,22,27b12c42ba80d8ffc6ace35e73b4690d,1,u_6gfYZDz8O6c4DI2IeOksQrbngejdJU,windows_ie,182.107.167.*,134,139,3,tK1jlK9rg5scFsf,1d337ad515471224dfeaf74b64a68f9d,null,ALLINONE_F_Width1,1000,90,0,0,70,d01411218cc79bc49d2a4078c4093b76,241,77,b2e35064f3549d447edbbdfb1f707c8c,3427,"1,006,310,024,100,770,000,000,000,000,000,000,000,000"
0,0,19,27f561a4f4c4d68fb633da51ba8dbbc1,1,u_C6HHUkEl2C,windows_ie,112.0.66.*,80,91,3,7ed515fe566938ee6cfbb6ebb7ea4995,b155c4e3ca11cf126f4af8fe669da675,null,Sports_F_Width1,1000,90,Na,Na,20,10734,294,160,null,2821,null
0,1,9,282f3f9edf05447f9e7b7bfded89abdd,1,u_CBQE2AD3f4I,windows_chrome,61.148.97.*,1,1,4,6bb7a014f46cede4e87bad75def67c54,435b40390349562a1ffaf47f008ae33d,null,9.22E+18,300,250,SecondView,Na,0,10722,294,219,null,2821,"1,005,710,140,112,780,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
1,4,10,29a1289cbb020ece4a08ca39435c6b83,1,u_VhkRPDMp3HSHqGn,windows_ie,180.112.125.*,80,82,2,trqRTuxUjZL7FmMs,bd4751ab502ec0825774661d9bec8614,null,3814784858,728,90,2,0,5,48f2e9ba15708c0146bda5e1dd653caa,300,44,bebefa5efe83beee17a3d245e7c5085b,1458,"100,061,127,814,273,000,000,000,000,000,000,000,000,000,000"
1,1,22,29cf4508414c720937868af96c181876,1,u_Vhkx13qAPcn83QL,windows_ie,123.166.164.*,65,66,1,trqRTuqUGZc7gsk,b1244d82ae90d86e5c4def950088ab0a,null,mm_12062233_2267501_10873713,160,600,0,1,0,cb7c76e7784031272e37af8e7e9b062c,300,78,bebefa5efe83beee17a3d245e7c5085b,1458,"1,127,810,111"
1,6,22,29e5b111f3c60587a4c1de90ad9865ff,1,u_VhLr1DTj3HsTQbj,windows_ie,110.87.144.*,124,125,2,trqRTvdYjN5r1m58uG,34689b9f986f0196c766100058ff4b04,null,2402442825,250,250,2,0,5,1a43f1ff53f48573803d4a3c31ebc163,238,258,b2e35064f3549d447edbbdfb1f707c8c,3427,"13,800,100,061,006,300,000"
0,6,16,2aa384e88a74a657263ab6d12538bb7d,1,u_CBNC7e8nbvM,windows_ie,122.231.166.*,94,98,1,11caaf113c7501fcc53701f88f368266,30a59f4fa42be50f80ec4d033eba5f87,null,mm_33752095_3451467_11207653,300,250,ThirdView,Na,0,12622,294,175,null,2261,null
0,3,18,2ab8bef1f1bba3096c412062adbf9f48,1,u_C8BBgCBT29,windows_chrome,36.43.83.*,333,333,1,5d70902f6c9931b91065b91d01030aa1,8394d8cee5c7613ee2d111f9641df301,null,mm_31632162_3175856_10510869,300,250,ThirdView,Na,0,12622,294,49,null,2261,null
1,1,16,2b6b2b1886dfd64d3d82c4ed8f1b1e89,1,u_VhkxPR51LqB8Qdz,windows_ie,202.107.242.*,94,99,3,ersbQv1RdoTy1m58uG,895c5aca3e95e0d9dc1646b4674d3d25,null,ALLINONE_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,70,bebefa5efe83beee17a3d245e7c5085b,1458,"100,631,127,810,111"
1,3,7,2bc3e0c5b0ad34495e8612933aeb9838,1,u_VhdHOvpYOHE8gYb,android_safari,70.138.247.*,0,0,1,trqRTvuJX9q7kTKbuKz,cc7589097136f9091881f3c8b14bbbaf,null,mm_11226918_3459901_11252208,300,250,1,5,0,449a22cd91d9042eda3d3a1b89a22ea8,227,89,0f951a030abdaedd733ee8d114ce2944,3427,"1,386,613,042,100,930,000,000,000,000,000,000,000,000"
0,6,2,2ce4cc2624770773adcee403701390ea,1,u_CBBAdw35d1T,windows_ie,111.150.174.*,1,1,2,39c45d7ac4d9ebab69ad08f71fad82cf,ac63fb86217245c3cbc2860f90350f89,null,631212782,300,250,OtherView,Na,5,12622,277,21,null,2261,null
0,0,2,2d53ac0b65d7f017d459b1b2140b242a,1,u_CBFKYd15awU,windows_chrome,183.38.89.*,216,219,3,dd4270481b753dde29898e27c7c03920,8d6112e46b70e4c42ac0ee898ca1d13d,null,ALLINONE_F_Pop,300,250,Na,Na,70,7323,294,160,null,2259,"10,048,112,781,380,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
1,2,16,2d68a64d0374b78cd2a80a12af9b99b6,1,u_VhL7Pw2y32nsGZL,mac_safari,110.230.245.*,3,9,3,3FKElpuEMusyJqKbuKz,6b10673dd3b36eef5ac3d7e27878c14a,null,Fashion_F_Rectangle,300,250,0,0,50,a499988a822facd86dd0e8e4ffef8532,300,81,bebefa5efe83beee17a3d245e7c5085b,1458,"100,061,006,311,278,000,000,000,000,000,000,000,000,000,000"
1,4,11,2d9f92fbdb3b2909b920290be93ba94b,1,u_Vhp2Pi8SLq5vqMa,windows_ie,124.119.38.*,374,399,3,DD1SqS9rg5scFsf,31c9a8cf11534f6a2eaca2796e139379,null,ALLINONE_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,70,bebefa5efe83beee17a3d245e7c5085b,1458,"1,000,610,031,100,830,000,000,000,000,000,000,000,000"
1,2,17,2e624ace3ef81a6bda78eb47cdca6824,1,u_VhkyPnKjOtScwh2,windows_ie,119.36.65.*,183,188,2,trqRTvu-QoN81m58uG,9942b5ff9fe192c0882d3c061f9e0a4c,null,3307189325,336,280,2,0,5,77819d3e0b3467fe5c7b16d68ad923a1,300,165,bebefa5efe83beee17a3d245e7c5085b,1458,"100,061,127,810,111"
1,1,19,2e72ed5fe3ce24dd8937b1fa855a5205,1,u_VhkrLxquLTssa-c,windows_ie,58.61.205.*,216,217,3,5F1RQS9rg5scFsf,443d6d0806bf58aa3f827ba51ddd5975,null,tips_F_Width1,1000,90,0,0,70,d01411218cc79bc49d2a4078c4093b76,241,77,b2e35064f3549d447edbbdfb1f707c8c,3427,"1,386,613,042,100,570,000,000,000"
0,0,10,2e8090a7d26aa459881a41d464ab8099,1,u_CBF9DQ2ub09,windows_ie,119.131.184.*,216,217,1,d9f13aa70cb007f4514792b2a1e0949a,14dbfe2b856b946c87ce7ab498e9967e,null,mm_23161846_2367586_11490062,300,250,Na,Na,0,7323,294,102,null,2259,"100,481,349,614,273,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
1,2,17,2ee16fe450b0423460b62b023189351b,1,u_DANHV59mu98,android_safari,113.106.102.*,216,220,null,null,null,null,1,320,50,FirstView,Na,87,11908,277,121,null,2997,null
0,3,12,2f9d6f465545d59b6a497b5b362263a1,1,u_6gfYZJzROy2yDIChehEsQARHXecOwZc,windows_chrome,175.154.23.*,276,281,3,31xSTvprdN1RFt,f9f7c829fb63ff5387bd3a98ae3bc579,null,ALLINONE_F_Width2,1000,90,0,0,50,0cd33fcb336655841d3e1441b915748d,254,52,c8758e8658b05bc3a88af7b37bdf0575,3476,"10,059,100,751,006,300,000,000,000,000,000,000"
0,0,13,314654b5886a7bc25f3d2b3e72878fea,1,u_CB5AM9APaos,windows_ie,202.103.139.*,216,217,1,20fc675468712705dbf5d3eda94126da,e82a2f3828fedad53a71753fb2637a5c,null,mm_10982364_973726_8930541,300,250,FourthView,Na,0,7323,294,201,null,2259,"1,004,811,278,100,670,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
0,6,13,315b97c2447595b63f7674fee1e1b883,1,u_CB3ErX1Pb4X,windows_ie,10.246.112.*,0,0,1,a9eee9fa37561e1fdf601c2131e29048,dc95c059fe536b9a8e797d2125aa5d51,null,mm_30646014_2790221_13070842,300,250,Na,Na,0,12622,294,277,null,2261,"10,059,142,731,009,300,000,000,000,000,000,000,000,000,000,000,000"
0,2,22,31a6833ffedcde878f8efce6a9d9cc67,1,u_6gfYZJzxOeL4DZ2stOCsGDLiXv8OJZb,windows_ie,119.129.255.*,216,217,2,3J2-tv50g9uYFsz4JKTI,6d854165e9871c236437db46e0c07cac,null,2625378236,250,250,0,0,5,798b2d49952d77f1eace9f23c210d0b5,238,18,0f951a030abdaedd733ee8d114ce2944,3427,"10,063,100,061,007,500,000"
1,3,17,320dd6d01f8004086b239067e4fb8c0c,1,u_DAOHQ14GuRI,android_safari,113.195.139.*,134,145,null,null,null,null,1,320,50,FirstView,Na,153,11908,277,177,null,2997,null
0,0,22,327511380fd036e8c6e2a1f8f8b6c2eb,1,u_CBM0qRCicCd,windows_chrome,171.38.42.*,238,247,4,6d27caf5a202ec085f80af7163ef7cb0,66bb620e29b31d3a3141247b02d083d4,null,210842,960,90,FirstView,Na,30,10717,294,31,null,2821,"138,001,009,310,075,000,000,000,000,000,000,000,000,000,000"
0,0,20,32c0c243fb4015b27db7d838230c925f,1,u_CB3Flk3icNW,windows_ie,222.173.21.*,146,147,2,28a3e7ac0d8c92058913d160ee1520b5,940a235792a88b8bcf607460f1e235d2,null,2702976201,728,90,OtherView,Na,5,10719,277,37,null,2821,"11,278,106,841,427,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
0,2,15,33132b67c806173fe384a2b01c104164,1,u_6gfYZJz7O62y3oLzeYcsQrb2Xe86Joj,windows_ie,222.140.158.*,164,179,3,5F1RQS9rg5scFsf,6166bae54bf93818ffff084334703c40,null,News_F_Width1,1000,90,0,0,80,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,"100,631,000,610,111"
1,3,23,3366beb168561fa57034e4138e42aab3,1,u_Z0K31wu5Plu2GZl,windows_ie,61.139.243.*,238,248,3,5F1RQS9rg5scFsf,85d8b91a0e74e523447969df5223f15e,null,News_F_Width1,1000,90,0,0,80,a10c31a8ff5f42930b4c34035e523886,241,88,d29e59bf0f7f8243858b8183f14d4412,3358,"10,063,100,061,068,400,000"
0,2,20,35e5f3feba28c6b01ac0d73902a35999,1,u_6gfYZDnrOej4DQkWeOCsQDcpgvETJ4,windows_ie,123.131.29.*,146,153,2,tSk-VDj0Q9Kr,4bb171c37e846d50b8128b0c86511b13,null,1402329189,200,200,0,0,4,a4f763f78ef3eedfe614263b94a8924e,238,178,0f951a030abdaedd733ee8d114ce2944,3427,"1,194,410,048"
0,0,21,367f212af57f853aa801db6e0c5d1c8f,1,u_CBPKXb2DcRa,windows_chrome,58.216.204.*,80,84,4,de6d8b674cde8053f9c5c082d1c3032e,e4cac2ca4067da581d5982375b067abb,null,9.22E+18,960,90,FirstView,Na,30,10717,294,31,null,2821,"1,004,810,057,167,510,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
1,4,15,36bcfbe4901215c1b8943babc9e36625,1,u_DAPFc27QuAB,android_safari,183.130.56.*,94,97,null,bdf39962b4d99f71edf06b24d3bff2c5,2de73a53aac64756bf6d36eb096447c9,null,3761513203,320,50,OtherView,Na,5,12782,277,126,null,2997,null
0,6,12,372ebb48829a45752660df413ac1a0df,1,u_CB991aBBdkw,windows_theworld,183.27.199.*,216,222,2,fe935caabf3fd0265f302c42cc0b4b03,null,null,745593960,250,250,OtherView,Na,5,7321,277,80,null,2259,"10,057,100,591,007,500,000,000,000,000,000,000,000,000,000,000,000"
0,0,18,374bd22322f35379d955cdc46b0efda6,1,u_CBDI3j0kc1U,mac_firefox,119.57.95.*,1,1,3,740200eac37181bf76dc01564d6f37a2,ccf35e55d5bb63f6b3fae2e3df1b5ab,null,Finance_F_bottom_Width,1000,90,Na,Na,20,10734,294,160,null,2821,"100,591,010,210,006,000,000,000,000,000,000,000,000,000,000"
1,2,16,375525170928f94a34e9395b64410791,1,u_VhkyPRN132NOwQa,windows_chrome,114.249.25.*,1,1,3,ersbQv1RdoTy1m58uG,6e946665fb03a722100efd31ef508737,null,Sports_F_Width1,1000,90,0,0,20,c46090c887c257b61ab1fa11baee91d8,241,22,0f951a030abdaedd733ee8d114ce2944,3427,"100,591,000,613,042,000,000,000,000,000"
1,3,22,3808fe28a6ebd850933da5c6cebbb69e,1,u_Vh5h1e2x3qMOgbl,android_other,221.130.131.*,106,107,1,trqRTvurBTuh1m5b,3859be3911f88745bb21e2808692dcee,null,mm_10869020_2424426_10057997,300,250,1,5,0,911b2d84826786018761e8c0b0a3a60c,227,119,d29e59bf0f7f8243858b8183f14d4412,3358,10684
0,3,18,3815dea61d196d4efee16ac1d4d25a67,1,u_CB7CYH5gbHk,windows_ie,175.16.1.*,55,57,1,abf71afb253e42ed5ccd7ccccdcb4d00,a90b8cb7a1890204e1c7871409f7c13c,null,mm_10024662_3445902_14412152,336,280,Na,Na,0,12623,294,131,null,2261,"10,130,138,001,005,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
1,5,17,385bc063cbb73b3592576fe2bda4c913,1,u_Vh5zLAjIP8THqgj,windows_ie,180.139.131.*,238,239,3,3FF-e59aG5syJqKbuKz,c8700f23256ce94b413c62f78e401514,null,ALLINONE_F_Width1,1000,90,0,0,70,c46090c887c257b61ab1fa11baee91d8,241,77,0f951a030abdaedd733ee8d114ce2944,3427,"1,304,210,110"
0,5,9,38b0d60ab7978628fa83566fc609c724,1,u_6gfYZJzRO6Ly3Q2_ehjsQAa2gekpaQ8,windows_chrome,113.247.250.*,201,202,3,3FF-e59aG5syJqKbuKz,edde3fe7d9703f57e0b8e411f4182f6b,null,ALLINONE_F_Width1,1000,90,0,0,70,0cd33fcb336655841d3e1441b915748d,254,73,c8758e8658b05bc3a88af7b37bdf0575,3476,"10,052,100,311,008,300,000,000,000,000,000,000"
1,1,16,38c08b2ec1c17ca43a17b08664978713,1,u_Vhdh13syPIm_GBb,windows_chrome,112.10.217.*,94,95,2,trqRTv1mjZ1f1m58uG,a8117e6664a6d92454219d03ad8c4994,null,1638979326,728,90,2,0,5,4b724cd63dfb905ebcd54e64572c646d,238,33,b2e35064f3549d447edbbdfb1f707c8c,3427,"100,671,005,914,273,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
1,6,22,3909cf26d4406a1e2b0fedaea808ed20,1,u_Vh1d1pTOONdPtYz,windows_chrome,110.82.234.*,124,131,1,null,null,null,mm_10027070_2459574_9659312,160,600,2,1,0,80a776343079ed94d424f4607b35fd39,238,70,aa4976c67db0f076c563a29f6697928b,3476,"1,006,310,006,100,240,000,000,000"
1,1,12,3960132a03268852e03add14a4796bf8,1,u_VhkxOxkIDvTZaYz,windows_ie,59.54.143.*,134,145,2,edx4G5u-BqTfgMKE5SqfNX,8ce566e7baf6bce8f896f8f782a22564,null,2345458964,300,250,2,0,5,00fccc64a1ee2809348509b7ac2a97a5,238,82,b2e35064f3549d447edbbdfb1f707c8c,3427,"1,304,210,110"
0,0,16,39cdd359af24acdba8c2256f868ab429,1,u_CBOBRQDZdto,windows_chrome,14.215.237.*,216,222,3,7ed515fe566938ee6cfbb6ebb7ea4995,ed6d65ab6b140a322b0af11df910628c,null,ALLINONE_F_Pop,300,250,Na,Na,70,7323,294,189,null,2259,"100,571,006,710,059,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
0,2,18,39f96be9f05bcd036a624011a04724b5,1,u_6gfYZJz7Oea4DI2KeglsQJB2XeETwIB,windows_ie,124.229.187.*,201,212,2,trqRTuN-XIuc1mKYUV,b9b27f86cd5409b505b66e27470765af,null,724981498,200,200,0,0,16,82f125e356439d73902ae85e2be96777,300,150,361e128affece850342293213691a043,3386,"100,631,386,610,111"
1,5,16,3a8e5ce11085416e4e991d3b9a651f7d,1,u_VhLx1DzxOoucl-c,windows_chrome,175.0.124.*,201,202,3,3SKoteC0gQ27gspy,baa2c2b2085182b68a759597f448d0b0,null,ALLINONE_F_Width1,1000,90,0,0,70,c46090c887c257b61ab1fa11baee91d8,241,77,0f951a030abdaedd733ee8d114ce2944,3427,"10,057,130,421,003,100,000,000,000,000,000,000"
0,6,10,3b09694eea3ee379008b5e8ba2671ad6,1,u_CB6I8UCheHP,windows_ie,183.61.250.*,216,217,2,599731c0800f2883436a7f8ff20bae54,1603ab4da61da9f2c3689818350e4a64,null,573349486,300,250,Na,Na,32,7323,277,55,null,2259,"1,005,710,048,101,400,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
1,4,1,3b2dcb237c771c0a1245538054984efd,1,u_Vh1iZxpRO6nslYa,windows_chrome,111.121.104.*,298,299,3,5F1RQS9rg5scFsf,1983fa35e835cb4d68ef7f810f67447,null,News_F_Width1,1000,90,0,0,80,c46090c887c257b61ab1fa11baee91d8,241,88,0f951a030abdaedd733ee8d114ce2944,3427,"10,006,130,421,007,700,000"
1,1,18,3c86d57dd55cc734762cda717358dec6,1,u_DABJpY8MdKVd,windows_chrome,211.141.184.*,106,116,4,48f04906e74d740674bf22f6aa2bed6f,291eb639df465fa15a49845bf07d26bb,null,9.22E+18,300,250,SecondView,Na,0,10722,294,201,null,2821,"142,731,000,610,063"
0,4,11,3cc5a679c06e636d33f72f510ec01eb9,1,u_CBFKIZ6_aFJ,windows_chrome,210.72.75.*,80,81,2,ffaa64dfd1839ba68abfb897e359261b,121b061dd119f41d272f072441b1c201,null,3538140961,250,250,OtherView,Na,5,12620,277,26,null,2261,null
0,3,0,3d3907e8aeead866ca7984425aa6d17e,1,u_6gfYZDnSOejyDolzeObsBDkTXelOwH,windows_ie,123.4.242.*,164,179,1,DFpETuxoGQdcFNKbuKz,16235dcf8676b7263c93f6c528abbeb,null,mm_10024662_3445902_11178345,336,280,2,1,0,ff5123fb9333ca095034c62fdaaf51aa,300,17,361e128affece850342293213691a043,3386,"100,631,000,610,110"
0,5,16,3d523a5550c46f4e6a7faad3963ad2e9,1,u_6gfYZDnSOvBykQkIeYEsQrRnX6cCJQB,windows_ie,59.56.211.*,124,129,3,31xSTvprdN1RFt,17531e6e5608607ac3f31ffa2341c49f,null,ALLINONE_F_Width2,1000,90,0,0,50,832b91d59d0cb5731431653204a76c0e,300,50,bebefa5efe83beee17a3d245e7c5085b,1458,10063
1,5,14,3d7ac08eeeff0f85f2753777d46f49f9,1,u_Z0pCCnuwOvqUgb2,windows_ie,221.1.64.*,146,153,3,5F1RQS9rg5scFsf,81bdef8a4a2b280a877b0b07f5303213,null,ALLINONE_F_Width1,1000,90,0,0,70,a10c31a8ff5f42930b4c34035e523886,241,77,d29e59bf0f7f8243858b8183f14d4412,3358,"1,007,510,684,100,830,000,000,000,000,000,000,000,000"
0,2,19,3db13e8efa7647e9264548f5af215086,1,u_CBNKaF8Icwe,windows_ie,110.121.161.*,94,94,4,f8febf1a31b70b3c14ef8338756254e8,bebf8a052e407c91b75b585ee659a7d7,null,9.22E+18,960,90,FirstView,Na,0,10717,294,149,null,2821,"1,004,816,751,138,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
1,0,0,3dc7a5fe9b047b777357361fb9cbd7b7,1,u_VhkrLRf9P4E8gBn,windows_chrome,59.172.220.*,183,184,1,trqRTvpogNlyDok4JKTI,d6a3be1d5ed3340b39f825ebac398bcf,null,mm_10032051_2374052_9219530,950,90,1,1,0,d5cecca9a6cbd7a0a48110f1306b26d1,227,209,d29e59bf0f7f8243858b8183f14d4412,3358,"1,005,213,042,100,310,000,000,000"
0,0,22,3e6ae6805e2f78696c7a2970d40ee52a,1,u_CBABuo14bgL,windows_ie,121.57.42.*,27,29,3,3043163ba84753b4b51dd3290caeae67,f616b0a15f4b0a96ae5f2ec66b404626,null,ALLINONE_F_Pop,300,250,Na,Na,70,10722,294,70,null,2821,10006
1,5,0,3e7029b5b7207ced19483e679b6944f6,1,u_Vh5zZATTOynfgQC,windows_chrome,59.33.104.*,216,234,1,trqRTvqEQxscFsf4JKn,f730cdb1818fb80465508ec9d1eb5715,null,mm_40692858_3499078_11444208,300,250,0,1,0,911b2d84826786018761e8c0b0a3a60c,227,213,d29e59bf0f7f8243858b8183f14d4412,3358,"1,068,410,063"
1,6,16,3f0f07acc8d47adaa672ecdf33980056,1,u_Vh1H13FVPHNVe-B,windows_chrome,171.212.96.*,276,277,2,trqRTvdJQq1m1Yq_,7f88d3f2f9ed5d8584ef12bdd01c7651,null,2826464606,300,250,2,0,5,00fccc64a1ee2809348509b7ac2a97a5,238,61,b2e35064f3549d447edbbdfb1f707c8c,3427,null
0,0,11,3f7ec471ea7dfcd6e9d64894e1fb9c54,1,u_CBQBr602eW6,windows_ie,14.18.25.*,216,216,3,dd4270481b753dde29898e27c7c03920,40b0fc8465c2a195dcca84b0bff5ef3f,null,ALLINONE_F_Pop,300,250,Na,Na,70,7323,294,70,null,2259,"100,591,007,710,075,000,000,000,000,000,000,000,000,000,000"
1,1,15,4004ea06fd7119a405b9747ee29a5efd,1,u_D88Gd42jzLO,windows_firefox,210.72.21.*,1,1,4,6bb7a014f46cede4e87bad75def67c54,adf17664091e010919f18e195b8f785e,null,9.22E+18,300,250,FirstView,Na,0,10722,294,48,null,2821,"100,571,004,813,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
0,1,7,40a257306d6ae04fccb050601a173b4b,1,u_CAVAiG0~ek2,windows_chrome,221.238.176.*,94,95,2,c40ee45f097549b9c3f4382d9bc265bf,55f1161cd8a408ba8f8ce92987fb98e5,null,3175797632,120,600,OtherView,Na,180,10723,277,180,null,2821,"1,005,710,048,100,670,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
1,5,15,411638f2cea96992f32919336cbe32c9,1,u_VhnEPiSODtu6wga,windows_ie,123.53.233.*,164,168,2,trqRTJByjZNs1m58uG,38f57d991dd36eadd898ac8a9931b69c,null,125966383,250,250,1,0,5,2abc9eaf57d17a96195af3f63c45dc72,300,284,bebefa5efe83beee17a3d245e7c5085b,1458,"100,061,127,810,031,000,000,000,000,000"
0,3,16,4167cbf10f9acc5b6e7b5a54a634f00f,1,u_CAVABD6DfqO,windows_ie,222.212.214.*,276,277,3,79a8816bf916f6e761143c4f8a826fd,86fe5b5d8490a7c4cd68ff1b101ae9df,null,Finance_GGCX_F_GPJJ_ZQ1,180,600,Na,Na,20,12615,294,20,null,2261,"1,380,010,059,100,060,000,000,000"
0,2,16,42373f4f51377cd576d9155abb7ba72d,1,u_CBGBjm3FeAh,windows_ie,210.83.228.*,216,219,4,eba0e8e9adbb8b4ec6fc4882446cf4e2,4282684ff5370234b0897d200e6a077d,null,9.22E+18,300,250,SecondView,Na,0,10722,294,153,null,2821,"1,008,310,074,100,060,000,000,000,000,000,000,000,000"
0,6,11,43a62b9c70d2668c70bf9c228e22a77d,1,u_CBE3fX1Re6g,windows_ie,135.0.165.*,0,0,3,a05e2e05e42bd2dd5d5c0e182f9dab4e,cbbec7b10b1e0fc9ba075c9758bab277,null,Astro_F_Upright,300,250,Na,Na,20,12622,294,160,null,2261,"1,007,710,006,101,110,000,000,000"
0,1,12,440c4c8e88eeac3285ee5a02766334e6,1,u_CAQHRuDOdgD,windows_maxthon,220.175.26.*,134,135,2,abf71afb253e42ed5ccd7ccccdcb4d00,7f5ba185694942c457a549b6157159be,null,3352498489,336,280,OtherView,Na,5,10720,277,11,null,2821,"13,678,138,001,427,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
1,1,18,44151ad28f7c98e80be3f0144bfbeab3,1,u_VhkSLipO3ZTPDCk,windows_chrome,110.195.145.*,146,152,1,tA1El6k0Boq7JsNrvKmAqxMzmw,2e766de65ff5148f206c2e2387706b0d,null,mm_30232185_2768107_11226922,300,250,0,5,0,00fccc64a1ee2809348509b7ac2a97a5,227,89,b2e35064f3549d447edbbdfb1f707c8c,3427,"1,304,210,110"
1,5,15,4432fb07454b46c48ceb89ad90969407,1,u_Vh5_O5SRLelyq-8,windows_ie,125.33.17.*,1,1,1,trqRTup0gQl7gspy,3e6e6ac8884fe33467d137bde677f5ee,null,mm_32045550_3152709_10441704,300,250,0,1,0,911b2d84826786018761e8c0b0a3a60c,227,53,d29e59bf0f7f8243858b8183f14d4412,3358,"142,731,068,410,052"
0,4,20,446166019e7e9a1fba0b4b805bb41c2c,1,u_CAT96bD3en6,android_safari,101.229.81.*,79,79,null,6e9c0e0bc0e584838ad187cad9852248,262eae641b20fa2ccd71bdefc8d71dbf,null,4000203781,320,50,FirstView,Na,5,12782,277,37,null,2997,"100,831,386,610,110"
0,0,19,44f10ed84bb7444f34fc2837a7ba1735,1,u_CB75jNFYcL0,windows_chrome,112.114.215.*,308,309,2,3b446975f6ec4423023d1cceb33ca85,3f0158ed5a919b3a1e8f05218ecd0fd9,null,3055426292,300,250,OtherView,Na,5,10722,277,31,null,2821,"1,380,010,079,100,760,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
1,3,15,450b3f9a718c8bc5f60861b1f9c3a580,1,u_Vh13CkKoPIafQbk,windows_chrome,110.109.178.*,55,57,1,eA1XTupSMZq81YT9UDaWvpdh,8bb65e4722e3d10bcb59ccba682b1ff1,null,mm_15191080_2147689_9068851,300,250,0,1,0,449a22cd91d9042eda3d3a1b89a22ea8,227,238,0f951a030abdaedd733ee8d114ce2944,3427,null
